user_id,method,tide,lap,tonic_avg,amplitude_avg,amplitude_prefall,amplitude_postfall,peaks_num,peaks_prefall,peaks_postfall,falls_num
22,Gamification,HighTide,1,9.112714430360592,0.0007747659086244407,0,0,32,0,0,0
22,Gamification,HighTide,2,9.059772973742103,0.0008379138758629542,0,0,31,0,0,0
22,Gamification,HighTide,3,8.816895265393132,0.0006229597404579275,0,0,24,0,0,0
23,NoInstructions,LowTide,0,7.730782382857438,0.00047756618667295743,0,0,12,0,0,0
23,NoInstructions,LowTide,1,7.16046436879299,0.0004929024538203306,0,0,23,0,0,0
23,NoInstructions,LowTide,2,7.0975508708994255,0.000506239292769966,0,0,33,0,0,0
23,NoInstructions,LowTide,3,6.777695690577743,0.0005215950248973422,0,0,22,0,0,0
23,NoInstructions,HighTide,0,7.736785226637376,0.0005653548840615408,0,0,15,0,0,0
23,NoInstructions,HighTide,1,7.856144691470111,0.0006953023161351801,0,0,18,0,0,0
23,NoInstructions,HighTide,2,7.757696133739192,0.0007116264857827691,0,0,17,0,0,0
23,NoInstructions,HighTide,3,7.27966747354921,0.0006350266954468984,0,0,25,0,0,0
23,Imitation,LowTide,0,7.134152513929735,0.0006735809850525183,0,0,21,0,0,0
23,Imitation,LowTide,1,7.078468289513901,0.0007681003968724196,0.0017568741883671622,0.0003852075085353509,28,3,3,1
23,Imitation,LowTide,2,6.660667985986945,0.0006898624822243009,0,0,25,0,0,0
23,Imitation,LowTide,3,6.353469186733531,0.0006417419706207467,0,0,23,0,0,0
23,Imitation,HighTide,0,6.573861144037725,0.0005424376276737184,0,0,28,0,0,0
23,Imitation,HighTide,1,6.526409781953708,0.00047273591677196765,0,0,26,0,0,0
23,Imitation,HighTide,2,6.357457636910733,0.000562176637091119,0,0,29,0,0,0
23,Imitation,HighTide,3,6.333419433242924,0.0005345215924652086,0,0,22,0,0,0
23,Gamification,LowTide,0,7.142667928592251,0.0005184709209158165,0,0,30,0,0,0
23,Gamification,LowTide,1,6.717752008875476,0.0007728299546966571,0,0,25,0,0,0
23,Gamification,LowTide,2,6.947438417832088,0.000792698315839899,0.0005026652675646092,0.0003297637037027627,45,3,3,1
23,Gamification,LowTide,3,6.681390131764772,0.000982214004482413,0,0,23,0,0,0
23,Gamification,HighTide,0,6.83455410893991,0.0005502980263638939,0,0,19,0,0,0
23,Gamification,HighTide,1,6.906631495428338,0.0005804124751906072,0,0,26,0,0,0
23,Gamification,HighTide,2,7.290212559278336,0.0010167457379390878,0,0,18,0,0,0
23,Gamification,HighTide,3,7.2090875046617455,0.0006046379745650996,0,0,16,0,0,0
24,NoInstructions,LowTide,0,9.586801434110164,0.0004108067389991551,0,0,5,0,0,0
24,NoInstructions,LowTide,1,9.413630640248426,0.0006937183459007689,0,0,2,0,0,0
24,NoInstructions,LowTide,2,8.334702066296902,0.00022123534118412814,0,0,2,0,0,0
24,NoInstructions,LowTide,3,8.004935089860036,0.0002125855008038282,0,0,4,0,0,0
24,NoInstructions,HighTide,0,5.8301707417834,0.00033905658876698044,0,0,4,0,0,0
24,NoInstructions,HighTide,1,7.480404773032319,8.210832393910373e-05,0,0,3,0,0,0
24,NoInstructions,HighTide,2,7.061952174494413,0.00013580944545852686,0,0,2,0,0,0
24,NoInstructions,HighTide,3,6.648525529167863,0.000634397555869471,0,0,1,0,0,0
24,Imitation,LowTide,0,7.245291257157908,0.0003942899163609172,0,0,6,0,0,0
24,Imitation,LowTide,1,8.983272658568566,0.0002949469061119102,0,0,5,0,0,0
24,Imitation,LowTide,2,8.940733706957278,0.0005097517852225142,0,0,8,0,0,0
24,Imitation,LowTide,3,7.700112226888285,0.0002947825325552934,0,0,6,0,0,0
24,Imitation,HighTide,0,7.861705652798574,0.00036819939610575664,0,0,7,0,0,0
24,Imitation,HighTide,1,6.594661462687108,0.0003834624074074981,0,0,7,0,0,0
24,Imitation,HighTide,2,6.240532968136616,0.00016839372367029987,0,0,4,0,0,0
24,Imitation,HighTide,3,6.0491088532311945,0.0004034545392840708,0,0,5,0,0,0
24,Gamification,LowTide,0,8.980476500777618,0.00023586109885006984,0,0,8,0,0,0
24,Gamification,LowTide,1,8.196357805032257,0.00020029588558520518,0,0,7,0,0,0
24,Gamification,LowTide,2,8.07844082027526,0.00036891767443092996,0,0,13,0,0,0
24,Gamification,LowTide,3,7.815198955976496,0.00024059560298747478,0.0006209559244962094,0.00017033008460262553,11,3,3,1
24,Gamification,HighTide,0,6.994189058979713,0.00021776468635474556,0,0,9,0,0,0
24,Gamification,HighTide,1,6.986526305493366,0.0003092455635477247,0,0,16,0,0,0
24,Gamification,HighTide,2,6.292517291927436,0.00036036267189674276,0.0008581600175894236,0.001293476135526881,24,6,6,2
24,Gamification,HighTide,3,6.504598386609914,0.0002610842722944059,0,0,18,0,0,0
25,NoInstructions,LowTide,0,6.049362021783066,0.0010066005342356035,0,0,8,0,0,0
25,NoInstructions,LowTide,1,7.328255410826753,0.0005655243931442798,0,0,5,0,0,0
25,NoInstructions,LowTide,2,7.784738922676045,0.0008107012488406804,0,0,9,0,0,0
25,NoInstructions,LowTide,3,7.485694981406797,0.0013909050954601376,0,0,8,0,0,0
25,NoInstructions,HighTide,0,5.114826150723838,0.0011717252027029978,0,0,7,0,0,0
25,NoInstructions,HighTide,1,6.047783808526733,0.0012041005188972273,0,0,10,0,0,0
25,NoInstructions,HighTide,2,6.24976329031803,0.001286190187180773,0,0,17,0,0,0
25,NoInstructions,HighTide,3,6.016839462366108,0.0014114125018102107,0,0,11,0,0,0
25,Imitation,LowTide,0,6.505216917867837,0.0007731425931218628,0,0,6,0,0,0
25,Imitation,LowTide,1,7.560315485861859,0.0011722048235247283,0,0,8,0,0,0
25,Imitation,LowTide,2,7.3374052485721855,0.0006330936842338571,0,0,5,0,0,0
25,Imitation,LowTide,3,6.765666448243162,0.0009157362424534731,0,0,4,0,0,0
25,Imitation,HighTide,0,4.714470817433751,0.0009220140371694604,0,0,6,0,0,0
25,Imitation,HighTide,1,5.305235044767773,0.0007883351196627091,0,0,8,0,0,0
25,Imitation,HighTide,2,5.738176464741091,0.0003248750121463549,0,0,4,0,0,0
25,Imitation,HighTide,3,5.233046064981278,0.0004739724579614174,0,0,7,0,0,0
25,Gamification,LowTide,0,5.692160233642748,0.0003050796361355941,0,0,5,0,0,0
25,Gamification,LowTide,1,7.391448011087832,0.0005131433617036145,0,0,5,0,0,0
25,Gamification,LowTide,2,6.252634753128154,0.0006579919550752986,0,0,22,0,0,0
25,Gamification,LowTide,3,5.6905387161317105,0.00033168060654108396,0,0,12,0,0,0
25,Gamification,HighTide,0,4.502965555749308,0.0003986912600300497,0,0,16,0,0,0
25,Gamification,HighTide,1,4.918153376001134,0.0006172434634919401,0,0,17,0,0,0
25,Gamification,HighTide,2,4.304679680211961,0.0007184014419632593,0,0,23,0,0,0
25,Gamification,HighTide,3,4.534689393737577,0.0010219794904032418,0,0,20,0,0,0
26,NoInstructions,LowTide,0,9.676728724828678,0.0005808250466361097,0,0,7,0,0,0
26,NoInstructions,LowTide,1,8.996236451772083,0.0003471079837615207,0,0,7,0,0,0
26,NoInstructions,LowTide,2,9.102795723083114,0.0004126264409624559,0,0,10,0,0,0
26,NoInstructions,LowTide,3,8.757649652256777,0.0003728185028756685,0,0,10,0,0,0
26,NoInstructions,HighTide,0,11.32008948206813,0.0008398673417075249,0.004472889704267569,3.063837320381631e-05,9,3,3,1
26,NoInstructions,HighTide,1,9.181479803609342,0.0005914688679237634,0,0,9,0,0,0
26,NoInstructions,HighTide,2,8.050204153446506,0.0004702986753206059,0,0,10,0,0,0
26,NoInstructions,HighTide,3,8.340793837848235,0.0006166066903962804,0,0,10,0,0,0
26,Imitation,LowTide,0,10.293135931757622,0.0003279710661847485,0,0,10,0,0,0
26,Imitation,LowTide,1,9.965697709376645,0.0003044128537756173,0,0,7,0,0,0
26,Imitation,LowTide,2,9.683661620787666,0.00037346321812558664,0.00010645278316356887,0.0011849268635739146,8,3,3,1
26,Imitation,LowTide,3,9.461503202977763,0.00012661305708495867,0,0,9,0,0,0
26,Imitation,HighTide,0,10.616757486912766,0.0005884187940152506,0,0,6,0,0,0
26,Imitation,HighTide,1,8.829439493849208,0.0005549944124096509,0,0,9,0,0,0
26,Imitation,HighTide,2,9.181485645806358,0.00055279747780582,0,0,9,0,0,0
26,Imitation,HighTide,3,8.701983872577982,0.0006652803738918428,0,0,5,0,0,0
26,Gamification,LowTide,0,8.879737650316704,0.00044943445640219216,0.00014462240873958784,0.00013390063844129782,13,3,3,1
26,Gamification,LowTide,1,8.917301900272225,0.0003165747441288505,0,0,9,0,0,0
26,Gamification,LowTide,2,8.323754440692614,0.0003970790189969008,0,0,10,0,0,0
26,Gamification,LowTide,3,8.21927154997226,0.0004264844165235839,0,0,11,0,0,0
26,Gamification,HighTide,0,10.713285333890099,0.0008993140724376469,0.002232213694693422,0.004454791228920846,7,6,6,3
26,Gamification,HighTide,1,9.240452001165743,0.0017377675835517764,0.0025012690251932875,0.0014842458485321292,24,3,3,1
26,Gamification,HighTide,2,7.548889567722489,0.000728188121779147,0.0025000723668886786,0.0007274410683815275,19,6,3,2
26,Gamification,HighTide,3,8.251183413488143,0.0009866317817929082,0.0016084641061671807,0.0011159270473107491,14,3,3,1
27,NoInstructions,LowTide,0,5.885752495440398,0.0004461695194912536,0,0,11,0,0,0
27,NoInstructions,LowTide,1,8.93781910464799,0.0008659251100081246,0,0,10,0,0,0
27,NoInstructions,LowTide,2,10.207642440779818,0.0004339393694692338,0,0,5,0,0,0
27,NoInstructions,LowTide,3,11.0887527959581,0.00031558507313490076,0.0004924295389047449,8.109039430391731e-05,4,3,3,1
27,NoInstructions,HighTide,0,5.040694658094396,0.0010299706650263895,0.0012144115310691488,0.0,14,3,3,1
27,NoInstructions,HighTide,1,7.297895068300807,0.0009323478489652793,0,0,18,0,0,0
27,NoInstructions,HighTide,2,7.764277074835052,0.0005918714733697824,0,0,12,0,0,0
27,NoInstructions,HighTide,3,8.661003229955734,0.000680746797198939,0.000909806893840899,0.0013062791434122977,13,3,3,1
27,Imitation,LowTide,0,7.645379893263781,2.080204121105107e-05,0,0,1,0,0,0
27,Imitation,LowTide,1,11.048733808679012,0.00018319547019470705,0,0,4,0,0,0
27,Imitation,LowTide,2,10.135648268461864,0.0001519447744904496,0,0,4,0,0,0
27,Imitation,LowTide,3,9.844407460145877,0.0003184981229956712,0,0,5,0,0,0
27,Imitation,HighTide,0,3.763100533519549,0.0008183137567283545,0,0,16,0,0,0
27,Imitation,HighTide,1,6.411049020699567,0.0006038040360340917,0.0011239914820160065,0.0009624567315830126,11,3,3,1
27,Imitation,HighTide,2,8.632192538363862,0.0006569201408062203,0,0.0005996019242131044,18,0,3,1
27,Imitation,HighTide,3,8.421126107129918,0.0007289504887306698,0,0,19,0,0,0
27,Gamification,LowTide,0,10.584572234998042,0.0006262601967671269,0.0026761869194624776,0.00040802609252812744,9,12,12,4
27,Gamification,LowTide,1,11.344690116147332,0.0003381314139712181,0.003468359232215362,0.0052056733473437415,7,12,12,4
27,Gamification,LowTide,2,10.646091332546987,0.0010158399772193416,0.0030791552767965077,0.000467221138310629,10,6,3,2
27,Gamification,LowTide,3,10.003363586610897,0.0004296126427886858,0.0017774562472816398,0.0008156896851990406,7,6,6,2
27,Gamification,HighTide,0,6.476543048683546,0.0006284697705313024,0,0,14,0,0,0
27,Gamification,HighTide,1,8.398860987380445,0.0004994422216613276,0,0,11,0,0,0
27,Gamification,HighTide,2,9.640928267550432,0.00032115603145412263,0.008864954501427847,0.008628304554551693,14,21,24,8
27,Gamification,HighTide,3,9.32507524522004,0.0005074543208314519,0.0014951373161494982,0.002761410372575954,5,9,9,3
28,NoInstructions,LowTide,0,3.6767353845746853,0.0006023355932421178,0,0,16,0,0,0
28,NoInstructions,LowTide,1,4.917883048761841,0.0010714610990284665,0,0,25,0,0,0
28,NoInstructions,LowTide,2,4.101351463292808,0.000985101012682246,0.003923805462678398,0.005160665417538516,35,12,12,4
28,NoInstructions,LowTide,3,3.7984629738821125,0.0009261598341822803,0,0,22,0,0,0
28,NoInstructions,HighTide,0,4.440946779527118,0.0008170443458721579,0,0,20,0,0,0
28,NoInstructions,HighTide,1,4.38813424307715,0.0007866110061019655,0,0,12,0,0,0
28,NoInstructions,HighTide,2,4.0201513939534355,0.001184885904663717,0,0,17,0,0,0
28,NoInstructions,HighTide,3,4.185693958767612,0.0007527883749910442,0,0,21,0,0,0
28,Imitation,LowTide,0,4.455853788572137,0.0004901933772212737,0,0,9,0,0,0
28,Imitation,LowTide,1,3.8291172069042325,0.0006481163327322299,0,0,14,0,0,0
28,Imitation,LowTide,2,3.7585793999493706,0.0006099097286047827,0.0007302794971368165,0.0005358495162553431,10,3,3,1
28,Imitation,LowTide,3,4.120998042270582,0.0012820289619634411,0,0,15,0,0,0
28,Imitation,HighTide,0,5.354328531953582,0.0010081589879170284,0,0,8,0,0,0
28,Imitation,HighTide,1,4.120457717884698,0.0019145136071929472,0.024246388132168326,0.014196087788622386,10,12,12,4
28,Imitation,HighTide,2,4.045656048147382,0.0008481447667733362,0.000765068896837738,0.0011797536273432708,6,3,3,1
28,Imitation,HighTide,3,4.235134521785122,0.001418917855437519,0,0,12,0,0,0
28,Gamification,LowTide,0,5.168755339347727,0.0007325680125688535,0,0,30,0,0,0
28,Gamification,LowTide,1,4.338753962168348,0.0009776736298194874,0,0,22,0,0,0
28,Gamification,LowTide,2,4.244501175514834,0.001166412341715284,0,0,37,0,0,0
28,Gamification,LowTide,3,4.25733111610237,0.0005648694482410887,0,0,15,0,0,0
28,Gamification,HighTide,0,4.760340872084364,0.0015719327938927337,0.003088287787827389,0.004925826597942299,8,6,6,2
28,Gamification,HighTide,1,4.140731461192805,0.0011160885984009235,0,0,17,0,0,0
28,Gamification,HighTide,2,4.647225503547094,0.0015566984223006415,0,0,17,0,0,0
28,Gamification,HighTide,3,4.193668323795186,0.0015513965490966002,0,0,16,0,0,0
